City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
456,Tricase,IT,2022-02-05 06:24:56,39.9304,18.3553,53.53,82,75,4.61,broken clouds
457,Sicamous,CA,2022-02-05 06:24:56,50.8331,-118.9856,32.29,98,100,3.85,overcast clouds
458,Collie,AU,2022-02-05 06:24:57,-33.3667,116.15,104.99,9,2,14.18,clear sky
459,Cascais,PT,2022-02-05 06:24:58,38.6979,-9.4215,52.97,75,73,1.01,broken clouds
460,Privolnyy,RU,2022-02-05 06:24:58,44.0998,46.6587,34.48,97,100,15.12,light snow
461,Saint-Pierre,RE,2022-02-05 06:24:59,-21.3393,55.4781,87.48,55,100,11.5,overcast clouds
462,Pedro Ii,BR,2022-02-05 06:25:00,-4.4247,-41.4586,66.11,98,60,1.3,light rain
463,Dicabisagan,PH,2022-02-05 06:25:00,17.0818,122.4157,75.29,81,90,11.74,overcast clouds
464,Upington,ZA,2022-02-05 06:25:02,-28.4478,21.2561,75.58,60,0,2.3,clear sky
465,Tukrah,LY,2022-02-05 06:25:03,32.5341,20.5791,51.28,82,7,10.92,clear sky
466,Kokkola,FI,2022-02-05 06:26:04,63.8385,23.1307,30.92,91,100,8.01,overcast clouds
467,Diamantino,BR,2022-02-05 06:26:05,-14.4086,-56.4461,71.49,93,29,2.84,scattered clouds
468,Sakaiminato,JP,2022-02-05 06:26:05,35.55,133.2333,33.78,80,75,25.32,broken clouds
469,Bilma,NE,2022-02-05 06:26:06,18.6853,12.9164,52.36,29,0,4.63,clear sky
470,Fairbanks,US,2022-02-05 06:26:07,64.8378,-147.7164,6.1,78,100,0.0,light snow
471,Jibuti,DJ,2022-02-05 06:26:08,11.5,42.5,80.02,31,9,1.28,clear sky
472,Kaspiysk,RU,2022-02-05 06:26:09,42.8816,47.6392,35.78,86,75,21.99,broken clouds
473,San Miguel,SV,2022-02-05 06:26:12,13.4833,-88.1833,73.96,77,45,2.3,scattered clouds
474,Adrar,MR,2022-02-05 06:26:14,20.5022,-10.0711,60.17,14,1,9.35,clear sky
475,Abapo,BO,2022-02-05 06:26:15,-18.8333,-63.4667,65.46,95,67,2.55,broken clouds
476,Sainte-Agathe-Des-Monts,CA,2022-02-05 06:26:15,46.0501,-74.2825,6.49,84,100,1.43,overcast clouds
477,Wuda,CN,2022-02-05 06:26:19,39.4994,106.7117,24.26,24,100,3.74,overcast clouds
478,Itacare,BR,2022-02-05 06:26:20,-14.2775,-38.9967,75.25,89,98,3.31,overcast clouds
479,Sheregesh,RU,2022-02-05 06:26:21,52.9209,87.9869,23.43,73,50,1.72,scattered clouds
480,Acarau,BR,2022-02-05 06:26:21,-2.8856,-40.12,77.4,86,25,9.64,scattered clouds
481,Praia Da Vitoria,PT,2022-02-05 06:26:22,38.7333,-27.0667,57.45,94,75,18.03,broken clouds
482,Ranong,TH,2022-02-05 06:26:36,9.9658,98.6348,89.53,62,68,12.26,broken clouds
483,Marawi,PH,2022-02-05 06:26:37,7.9986,124.2928,74.64,64,61,8.43,broken clouds
484,Along,IN,2022-02-05 06:26:38,28.1667,94.7667,50.34,98,100,1.66,overcast clouds
485,Chabahar,IR,2022-02-05 06:26:40,25.2919,60.643,72.66,58,2,7.49,clear sky
486,Xuzhou,CN,2022-02-05 06:26:41,34.1805,117.1571,41.22,19,35,5.66,scattered clouds
487,Suleja,NG,2022-02-05 06:26:41,9.1758,7.1808,67.19,14,0,4.92,clear sky
488,Sandwick,GB,2022-02-05 06:26:42,60.0,-1.25,39.02,75,20,19.57,few clouds
489,Warri,NG,2022-02-05 06:26:43,5.5167,5.75,76.21,91,7,2.21,clear sky
490,Sorong,ID,2022-02-05 06:26:45,-0.8833,131.25,84.74,70,100,15.73,overcast clouds
491,Demirci,TR,2022-02-05 06:26:45,39.0461,28.6589,25.68,77,11,3.65,few clouds
492,Dalnegorsk,RU,2022-02-05 06:26:46,44.5604,135.5701,9.45,66,55,11.59,broken clouds
493,Ada,US,2022-02-05 06:26:47,43.4166,-116.1262,27.05,81,0,3.44,clear sky
494,Port-Gentil,GA,2022-02-05 06:26:47,-0.7193,8.7815,76.96,100,75,1.14,broken clouds
495,Sao Joao Da Barra,BR,2022-02-05 06:26:48,-21.6403,-41.0511,74.75,90,99,13.65,overcast clouds
496,Bardiyah,LY,2022-02-05 06:26:48,31.7561,25.0865,50.02,80,13,14.65,few clouds
497,Calella,ES,2022-02-05 06:26:49,41.618,2.6678,53.73,91,100,5.95,overcast clouds
498,Morena,IN,2022-02-05 06:26:50,26.4969,78.0,64.4,41,0,3.49,clear sky
499,Letterkenny,IE,2022-02-05 06:26:51,54.95,-7.7333,44.42,81,100,21.3,moderate rain
500,Gawler,AU,2022-02-05 06:26:51,-34.6,138.7333,87.6,27,57,3.98,broken clouds
501,Soyo,AO,2022-02-05 06:26:52,-6.1349,12.3689,77.05,84,45,4.41,scattered clouds
502,Sitka,US,2022-02-05 06:26:53,57.0531,-135.33,42.69,81,100,12.66,light rain
503,Nizhniy Tsasuchey,RU,2022-02-05 06:26:54,50.5167,115.1333,12.92,70,15,13.96,few clouds
504,Banda Aceh,ID,2022-02-05 06:26:55,5.5577,95.3222,86.86,61,56,10.38,broken clouds
505,Sakakah,SA,2022-02-05 06:26:56,29.9697,40.2064,51.37,67,33,15.21,scattered clouds
506,Puerto Leguizamo,CO,2022-02-05 06:26:56,-0.1934,-74.7819,71.06,97,93,1.14,overcast clouds
507,Khvoynaya,RU,2022-02-05 06:26:58,58.9,34.5333,7.5,98,99,7.14,overcast clouds
508,Mount Darwin,ZW,2022-02-05 06:26:59,-16.7725,31.5838,68.59,89,100,1.23,overcast clouds
509,Bubaque,GW,2022-02-05 06:28:01,11.2833,-15.8333,77.76,60,0,9.8,clear sky
510,Havoysund,NO,2022-02-05 06:28:02,70.9963,24.6622,22.08,82,76,19.35,broken clouds
511,Jadu,LY,2022-02-05 06:28:02,31.953,12.0261,47.21,29,28,11.23,scattered clouds
512,Chicama,PE,2022-02-05 06:28:03,-7.8447,-79.1469,70.65,78,79,4.61,broken clouds
513,Ankazoabo,MG,2022-02-05 06:28:04,-22.2833,44.5167,87.76,41,27,5.57,scattered clouds
514,Prince Rupert,CA,2022-02-05 06:28:05,54.3161,-130.3201,44.29,87,100,12.66,mist
515,Akyab,MM,2022-02-05 06:28:05,20.15,92.9,77.2,59,15,7.9,few clouds
516,Taft,IR,2022-02-05 06:28:06,31.7471,54.2088,58.95,48,75,4.61,broken clouds
517,Nowy Dwor Mazowiecki,PL,2022-02-05 06:28:17,52.4302,20.7165,40.28,87,75,26.46,broken clouds
518,Kichmengskiy Gorodok,RU,2022-02-05 06:28:18,59.9816,45.7854,-3.55,100,100,3.89,overcast clouds
519,Hofn,IS,2022-02-05 06:28:19,64.2539,-15.2082,26.53,65,100,12.71,snow
520,Nantucket,US,2022-02-05 06:28:19,41.2835,-70.0995,33.15,93,100,19.71,snow
521,Havre-Saint-Pierre,CA,2022-02-05 06:28:20,50.2334,-63.5986,3.79,60,100,13.8,overcast clouds
522,Livezile,RO,2022-02-05 06:28:20,47.1833,24.5667,26.83,91,100,1.34,overcast clouds
523,Lebowakgomo,ZA,2022-02-05 06:28:21,-24.2,29.5,70.7,69,84,10.78,broken clouds
524,Pathein,MM,2022-02-05 06:28:22,16.7833,94.7333,90.54,40,78,6.69,broken clouds
525,Colares,PT,2022-02-05 06:28:22,38.7992,-9.4469,52.79,75,68,1.01,broken clouds
526,Mundo Novo,BR,2022-02-05 06:28:23,-11.8589,-40.4725,67.28,98,82,1.74,broken clouds
527,Avera,US,2022-02-05 06:28:24,33.194,-82.5271,45.28,76,100,14.07,overcast clouds
528,Binzhou,CN,2022-02-05 06:28:25,37.3667,118.0167,40.26,15,7,11.05,clear sky
529,Miyako,JP,2022-02-05 06:28:26,39.6367,141.9525,32.63,44,68,14.12,broken clouds
530,Kajaani,FI,2022-02-05 06:28:27,64.2273,27.7285,21.25,79,100,17.27,light snow
531,Inirida,CO,2022-02-05 06:28:27,3.8653,-67.9239,73.18,97,76,2.21,broken clouds
532,Hopkins,US,2022-02-05 06:28:28,37.3334,-87.55,21.2,84,25,6.42,scattered clouds
533,Tura,IN,2022-02-05 06:28:28,25.5198,90.2201,58.19,88,62,5.7,broken clouds
534,Mangrol,IN,2022-02-05 06:28:29,21.1167,70.1167,72.52,47,10,4.7,clear sky
535,Erenhot,CN,2022-02-05 06:28:30,43.6475,111.9767,14.45,69,6,14.97,clear sky
536,Araouane,ML,2022-02-05 06:28:33,18.9048,-3.5265,58.6,14,0,10.07,clear sky
537,Wanning,CN,2022-02-05 06:28:34,18.8003,110.3967,68.54,80,99,13.11,overcast clouds
538,Guantanamo,CU,2022-02-05 06:28:35,20.1444,-75.2092,71.67,88,0,5.55,clear sky
539,Corning,US,2022-02-05 06:28:36,42.1428,-77.0547,16.41,79,100,3.44,overcast clouds
540,Isangel,VU,2022-02-05 06:28:36,-19.55,169.2667,77.11,88,100,4.61,light intensity drizzle
541,Ponta Delgada,PT,2022-02-05 06:28:37,37.7333,-25.6667,58.5,82,20,6.91,few clouds
542,Mankono,CI,2022-02-05 06:28:38,8.0586,-6.1897,68.11,25,23,1.43,few clouds
543,Soc Trang,VN,2022-02-05 06:28:39,9.6033,105.98,89.56,42,38,21.03,scattered clouds
544,Hobyo,SO,2022-02-05 06:28:39,5.3505,48.5268,79.52,58,30,18.21,scattered clouds
545,Narsaq,GL,2022-02-05 06:28:40,60.9167,-46.05,3.42,46,0,17.87,clear sky
546,Ust-Barguzin,RU,2022-02-05 06:28:41,53.45,108.9833,12.22,88,100,1.99,overcast clouds
547,Bull Savanna,JM,2022-02-05 06:28:42,17.8868,-77.5902,70.45,82,3,5.17,clear sky
548,Muzhi,RU,2022-02-05 06:28:45,65.3667,64.6667,-3.06,92,13,3.85,few clouds
549,Forio,IT,2022-02-05 06:28:49,40.7342,13.8646,55.81,83,49,10.45,scattered clouds
550,Iralaya,HN,2022-02-05 06:28:50,15.0,-83.2333,75.56,86,7,8.03,clear sky
551,Aleksandrov Gay,RU,2022-02-05 06:28:51,50.147,48.5704,23.99,92,100,11.34,overcast clouds
552,Sontra,DE,2022-02-05 06:28:51,51.0667,9.9333,38.28,86,100,13.6,overcast clouds
553,Gnjilane,XK,2022-02-05 06:28:52,42.4604,21.4699,26.92,85,23,1.52,few clouds
554,Kununurra,AU,2022-02-05 06:26:17,-15.7667,128.7333,87.78,66,75,3.44,broken clouds
555,Griffith,US,2022-02-05 06:28:55,41.5284,-87.4237,15.06,76,0,1.99,clear sky
556,Mnogovershinnyy,RU,2022-02-05 06:28:56,53.9353,139.9242,0.19,90,87,7.36,overcast clouds
557,Fare,PF,2022-02-05 06:29:57,-16.7,-151.0167,81.03,72,51,14.74,light rain
558,High Level,CA,2022-02-05 06:25:16,58.5169,-117.136,-7.49,77,40,6.91,light snow
559,Bingol,TR,2022-02-05 06:29:58,38.8847,40.4939,28.92,93,75,4.61,mist
560,Mackay,AU,2022-02-05 06:29:59,-21.15,149.2,85.68,65,40,23.02,scattered clouds
561,Asmara,ER,2022-02-05 06:30:00,15.3333,38.9333,52.18,83,71,4.25,broken clouds
562,Polunochnoye,RU,2022-02-05 06:30:00,60.8697,60.4153,12.34,93,100,1.16,overcast clouds
563,Victoria Point,AU,2022-02-05 06:30:01,-27.5833,153.3,79.45,71,31,11.01,scattered clouds
564,Pouebo,NC,2022-02-05 06:30:03,-20.4,164.5667,81.91,72,100,6.8,overcast clouds
565,Maningrida,AU,2022-02-05 06:30:04,-12.0667,134.2667,84.51,72,99,8.95,moderate rain
566,Stockbridge,US,2022-02-05 06:28:59,33.5443,-84.2338,35.31,84,90,13.98,overcast clouds
567,Waingapu,ID,2022-02-05 06:30:06,-9.6567,120.2641,86.97,66,98,14.2,light rain
568,Prince George,CA,2022-02-05 06:30:07,53.9166,-122.753,39.25,81,75,3.0,broken clouds
569,Altona,DE,2022-02-05 06:30:08,53.55,9.9333,35.38,93,20,11.5,few clouds
570,Nuevo Progreso,MX,2022-02-05 06:30:09,23.1667,-97.95,48.6,35,100,5.99,overcast clouds
571,Alabaster,US,2022-02-05 06:30:09,33.2443,-86.8164,32.4,86,100,1.01,overcast clouds
572,Kahramanmaras,TR,2022-02-05 06:30:10,38.0,37.0,25.43,98,97,5.7,overcast clouds
573,Jojoima,SL,2022-02-05 06:30:11,7.8792,-10.7878,63.45,90,10,1.86,clear sky
574,Smila,UA,2022-02-05 06:30:18,49.2224,31.8871,19.96,87,76,6.42,broken clouds
575,Duvan,RU,2022-02-05 06:30:19,55.695,57.9024,24.39,80,100,2.59,overcast clouds
576,Glamoc,BA,2022-02-05 06:30:19,44.0458,16.8486,35.2,99,100,2.84,overcast clouds
577,Bonavista,CA,2022-02-05 06:30:20,48.6499,-53.1147,31.12,95,100,23.82,snow
578,Borogontsy,RU,2022-02-05 06:30:21,62.6683,131.1683,-26.59,98,100,1.14,overcast clouds
579,Tema,GH,2022-02-05 06:30:21,5.667,-0.0166,81.01,83,5,4.61,clear sky
580,Maralal,KE,2022-02-05 06:30:23,1.0968,36.698,70.9,39,84,7.29,broken clouds
581,Whitianga,NZ,2022-02-05 06:30:07,-36.8333,175.7,76.01,91,100,7.85,overcast clouds
582,Ararat,AM,2022-02-05 06:30:24,39.8317,44.7049,34.14,61,92,10.51,overcast clouds
583,Soe,ID,2022-02-05 06:30:24,-9.8607,124.284,76.59,76,98,2.42,light rain
584,Maumere,ID,2022-02-05 06:30:25,-8.6199,122.2111,82.53,80,90,10.94,overcast clouds
585,Beloha,MG,2022-02-05 06:30:26,-25.1667,45.05,88.09,52,100,19.71,overcast clouds
586,San Andres,CO,2022-02-05 06:30:26,12.5847,-81.7006,80.62,74,40,11.5,scattered clouds
587,Ulladulla,AU,2022-02-05 06:30:27,-35.35,150.4667,72.5,62,82,13.31,broken clouds
588,Egvekinot,RU,2022-02-05 06:30:28,66.3167,-179.1667,-9.24,84,3,14.07,clear sky
589,Te Anau,NZ,2022-02-05 06:30:29,-45.4167,167.7167,57.76,58,1,6.62,clear sky
590,Batagay-Alyta,RU,2022-02-05 06:30:29,67.8006,130.4114,-23.31,97,62,1.92,broken clouds
591,Jiaxing,CN,2022-02-05 06:30:30,30.7522,120.75,42.82,40,6,10.92,clear sky
592,Linares,CL,2022-02-05 06:30:31,-35.85,-71.6,57.88,71,7,4.07,clear sky
593,Zhengjiatun,CN,2022-02-05 06:26:05,43.5064,123.5064,13.12,62,9,10.76,clear sky
594,Srednekolymsk,RU,2022-02-05 06:30:32,67.45,153.6833,-34.71,100,71,1.52,broken clouds
595,Osmaniye,TR,2022-02-05 06:30:32,37.0742,36.2478,46.38,67,0,2.82,clear sky
596,Shingu,JP,2022-02-05 06:30:33,33.7333,135.9833,41.99,49,6,14.83,clear sky
597,Abu Dhabi,AE,2022-02-05 06:30:01,24.4667,54.3667,71.62,55,0,3.0,clear sky
598,Muravlenko,RU,2022-02-05 06:30:34,63.7898,74.523,-0.65,96,9,10.22,clear sky
599,Galesburg,US,2022-02-05 06:30:35,40.9478,-90.3712,4.71,80,0,5.75,clear sky
600,Sonoita,MX,2022-02-05 06:30:35,31.85,-112.8333,45.54,19,23,7.92,few clouds
601,Baykit,RU,2022-02-05 06:30:36,61.67,96.37,18.75,92,100,4.81,overcast clouds
602,Eyl,SO,2022-02-05 06:31:37,7.9803,49.8164,82.11,43,3,14.61,clear sky
603,Russell,US,2022-02-05 06:31:38,32.3502,-85.1999,37.0,86,100,11.5,overcast clouds
604,Ukiah,US,2022-02-05 06:31:38,39.1502,-123.2078,46.44,73,0,0.0,clear sky
605,Duluth,US,2022-02-05 06:31:30,46.7833,-92.1066,-4.52,77,40,5.75,scattered clouds
606,Belaya Gora,RU,2022-02-05 06:31:40,68.5333,146.4167,-36.58,100,71,0.56,broken clouds
607,Collierville,US,2022-02-05 06:31:41,35.042,-89.6645,21.31,93,0,0.0,clear sky
608,Botwood,CA,2022-02-05 06:31:41,49.1499,-55.3482,20.68,94,100,12.5,snow
609,Kushmurun,KZ,2022-02-05 06:31:42,52.4503,64.6311,22.51,71,100,13.53,overcast clouds
610,Djenne,ML,2022-02-05 06:31:43,13.9061,-4.5533,64.54,13,0,9.66,clear sky
611,Yar-Sale,RU,2022-02-05 06:31:44,66.8333,70.8333,-3.55,100,54,6.22,broken clouds
612,Port Blair,IN,2022-02-05 06:31:45,11.6667,92.75,86.04,70,20,11.5,few clouds
613,Agadir,MA,2022-02-05 06:31:47,30.4202,-9.5982,61.25,42,100,6.6,overcast clouds
614,Payo,ID,2022-02-05 06:31:49,-3.7508,103.6372,85.82,64,96,3.87,overcast clouds
615,Acapulco,MX,2022-02-05 06:31:50,16.8634,-99.8901,73.22,88,0,3.44,clear sky
616,Newala,TZ,2022-02-05 06:31:52,-10.9431,39.2787,69.19,87,100,7.78,overcast clouds
617,Berezayka,RU,2022-02-05 06:31:53,57.9883,33.9036,9.97,95,95,8.43,overcast clouds
618,Kharp,RU,2022-02-05 06:31:53,66.8014,65.8081,0.86,91,22,7.47,few clouds
619,Medea,DZ,2022-02-05 06:31:54,36.2642,2.7539,30.65,44,100,3.0,overcast clouds
620,Aosta,IT,2022-02-05 06:31:54,45.7667,7.4167,30.72,83,25,6.44,scattered clouds
621,Hamilton,US,2022-02-05 06:30:20,39.1834,-84.5333,20.73,87,100,1.99,overcast clouds
622,Villa Rica,US,2022-02-05 06:30:01,33.7321,-84.9191,33.4,94,6,11.79,clear sky
623,Goderich,CA,2022-02-05 06:31:56,43.7501,-81.7165,11.91,85,100,2.3,overcast clouds
624,Aitape,PG,2022-02-05 06:31:56,-3.1374,142.3475,83.21,77,100,9.66,overcast clouds
625,Hamina,FI,2022-02-05 06:31:57,60.5697,27.1979,24.08,95,100,19.64,snow
626,Guiyang,CN,2022-02-05 06:31:58,26.5833,106.7167,43.29,65,100,2.24,overcast clouds
627,Kendari,ID,2022-02-05 06:31:58,-3.945,122.4989,86.45,63,36,7.54,scattered clouds
628,Berlevag,NO,2022-02-05 06:31:59,70.8578,29.0864,21.11,82,100,27.02,overcast clouds
629,Mende,FR,2022-02-05 06:32:03,44.6667,3.5,32.31,95,93,6.64,overcast clouds
630,Sibolga,ID,2022-02-05 06:32:03,1.7427,98.7792,81.57,80,99,3.71,overcast clouds
631,Gornopravdinsk,RU,2022-02-05 06:32:04,60.05,69.9,24.24,95,100,3.76,light snow
632,Kasama,ZM,2022-02-05 06:32:05,-10.2129,31.1808,66.85,78,100,4.14,overcast clouds
633,Townsville,AU,2022-02-05 06:32:06,-19.25,146.8,86.88,66,40,16.11,scattered clouds
634,Margate,GB,2022-02-05 06:32:06,51.3813,1.3862,38.75,84,8,1.99,clear sky
635,Smoky Lake,CA,2022-02-05 06:32:07,54.1169,-112.4686,9.36,97,100,3.0,overcast clouds
636,Kuvandyk,RU,2022-02-05 06:32:07,51.4781,57.3552,23.79,89,100,15.41,snow
637,Honningsvag,NO,2022-02-05 06:32:08,70.9821,25.9704,24.3,73,19,23.49,light snow
638,Shitkino,RU,2022-02-05 06:32:09,56.3703,98.3543,24.21,94,100,10.98,light snow
639,Kaspiyskiy,RU,2022-02-05 06:32:09,45.3929,47.3707,35.01,75,100,21.39,overcast clouds
640,Greenwood,US,2022-02-05 06:31:14,34.1668,-82.1165,44.04,77,0,1.99,clear sky
641,Kolar,IN,2022-02-05 06:32:11,13.1333,78.1333,85.15,38,93,7.36,overcast clouds
642,Muana,BR,2022-02-05 06:32:11,-1.5283,-49.2167,73.58,97,100,1.9,overcast clouds
643,Mukhen,RU,2022-02-05 06:32:12,48.1,136.1,1.45,90,100,4.85,overcast clouds
644,Palu,ID,2022-02-05 06:32:13,-0.8917,119.8707,86.86,67,100,4.27,overcast clouds
645,Doha,QA,2022-02-05 06:27:34,25.2867,51.5333,73.29,43,0,6.91,clear sky
646,Mana,GF,2022-02-05 06:32:14,5.6592,-53.7767,75.87,90,99,8.03,overcast clouds
647,Niquero,CU,2022-02-05 06:32:14,20.0431,-77.5828,70.3,84,0,13.91,clear sky
648,Sabha,LY,2022-02-05 06:32:15,27.0377,14.4283,48.85,35,0,6.26,clear sky
649,Waipawa,NZ,2022-02-05 06:32:16,-41.4122,175.5153,56.03,95,100,9.73,light rain
650,Gastonia,US,2022-02-05 06:33:16,35.2621,-81.1873,47.59,73,0,3.0,clear sky
651,Amapa,BR,2022-02-05 06:33:17,1.0,-52.0,70.43,99,100,1.81,overcast clouds
652,Barcarena,BR,2022-02-05 06:33:18,-1.5058,-48.6258,75.25,96,100,5.01,overcast clouds
653,Grand Forks,US,2022-02-05 06:30:32,47.9417,-97.4337,-4.07,77,100,17.27,light snow
654,Broome,US,2022-02-05 06:33:19,42.2506,-75.833,16.7,79,100,4.0,mist
655,Ekibastuz,KZ,2022-02-05 06:33:20,51.6667,75.3667,20.59,67,1,7.83,clear sky
656,Port Dover,CA,2022-02-05 06:30:56,42.7834,-80.1997,9.75,88,100,6.96,overcast clouds
657,Oksfjord,NO,2022-02-05 06:33:21,70.2396,22.3479,23.07,91,30,15.19,scattered clouds
658,Melfi,IT,2022-02-05 06:33:22,40.9965,15.6514,45.3,84,88,5.37,overcast clouds
659,Kaiyuan,CN,2022-02-05 06:33:23,23.6977,103.3037,66.43,49,6,8.75,clear sky
660,Casper,US,2022-02-05 06:30:27,42.8666,-106.3131,30.79,43,0,36.82,clear sky
661,Mounana,GA,2022-02-05 06:33:23,-1.4085,13.1586,73.31,90,81,1.34,broken clouds
662,Itacarambi,BR,2022-02-05 06:33:24,-15.1022,-44.0919,70.43,94,82,1.63,broken clouds
663,Forssa,FI,2022-02-05 06:33:25,60.8146,23.6215,32.43,98,100,9.17,light snow
664,Ewa Beach,US,2022-02-05 06:33:25,21.3156,-158.0072,73.69,75,0,4.0,clear sky
665,Urengoy,RU,2022-02-05 06:31:21,65.9667,78.3667,8.08,95,98,10.92,overcast clouds
666,Koumac,NC,2022-02-05 06:33:26,-20.5667,164.2833,80.92,75,99,5.66,overcast clouds
667,Le Port,RE,2022-02-05 06:33:27,-20.9373,55.2919,87.8,86,100,21.65,moderate rain
668,Sabla,NG,2022-02-05 06:33:28,12.7525,4.7077,61.52,15,0,15.26,clear sky
669,Sparks,US,2022-02-05 06:33:29,39.5349,-119.7527,43.02,51,40,0.0,scattered clouds
670,Port Augusta,AU,2022-02-05 06:33:29,-32.5,137.7667,92.71,21,1,15.12,clear sky
671,Tuy Hoa,VN,2022-02-05 06:33:30,13.0833,109.3,75.22,86,88,15.14,overcast clouds
672,Denpasar,ID,2022-02-05 06:30:26,-8.65,115.2167,85.71,74,20,14.97,few clouds
673,Lichuan,CN,2022-02-05 06:33:33,30.3,108.85,39.02,59,100,9.51,overcast clouds
674,Butajira,ET,2022-02-05 06:33:34,8.1167,38.3667,69.06,19,5,9.6,clear sky
675,Xingtai,CN,2022-02-05 06:33:35,37.0631,114.4942,39.36,24,98,4.61,overcast clouds
676,Nuuk,GL,2022-02-05 06:33:36,64.1835,-51.7216,7.41,85,75,10.36,light snow
677,Byron Bay,AU,2022-02-05 06:33:36,-28.65,153.6167,75.31,65,94,21.25,light rain
678,Namatanai,PG,2022-02-05 06:31:48,-3.6667,152.4333,83.32,70,72,8.59,broken clouds
679,Montepuez,MZ,2022-02-05 06:32:15,-13.1256,38.9997,77.16,77,100,6.08,light rain
680,Sal Rei,CV,2022-02-05 06:33:38,16.1833,-22.9167,68.56,79,0,18.03,clear sky
681,Uribia,CO,2022-02-05 06:33:39,11.7139,-72.266,72.84,85,4,6.82,clear sky
682,Lumberton,US,2022-02-05 06:30:26,34.6182,-79.0086,60.66,83,100,9.66,overcast clouds
683,Port Elizabeth,ZA,2022-02-05 06:33:40,-33.918,25.5701,70.11,83,100,8.05,overcast clouds
684,Iqaluit,CA,2022-02-05 06:33:41,63.7506,-68.5145,-20.47,57,100,3.44,overcast clouds
685,Vila Velha,BR,2022-02-05 06:33:41,-20.3297,-40.2925,75.15,96,0,5.99,clear sky
686,Bodden Town,KY,2022-02-05 06:33:43,19.2833,-81.25,75.99,80,13,1.99,few clouds
